"title","url"
"周烈王","https://zh.wikipedia.org/wiki/周烈王"
"周章","https://zh.wikipedia.org/wiki/周章"
"周期表","https://zh.wikipedia.org/wiki/周期表"
"周礼","https://zh.wikipedia.org/wiki/周礼"
"周瑜","https://zh.wikipedia.org/wiki/周瑜"
"周赧王","https://zh.wikipedia.org/wiki/周赧王"
"周灵王","https://zh.wikipedia.org/wiki/周灵王"
"周边动脉阻塞性疾病","https://zh.wikipedia.org/wiki/周边动脉阻塞性疾病"
"周角","https://zh.wikipedia.org/wiki/周角"
"味蕾","https://zh.wikipedia.org/wiki/味蕾"
"周长","https://zh.wikipedia.org/wiki/周长"
"呼出","https://zh.wikipedia.org/wiki/呼出"
"呼伦贝尔市","https://zh.wikipedia.org/wiki/呼伦贝尔市"
"呼吸","https://zh.wikipedia.org/wiki/呼吸"
"味觉","https://zh.wikipedia.org/wiki/味觉"
"呼伦贝尔盟","https://zh.wikipedia.org/wiki/呼伦贝尔盟"
"呼吸作用","https://zh.wikipedia.org/wiki/呼吸作用"
"呼吸困难","https://zh.wikipedia.org/wiki/呼吸困难"
"呼吸短促","https://zh.wikipedia.org/wiki/呼吸短促"
"周朝","https://zh.wikipedia.org/wiki/周朝"
"呼吸道","https://zh.wikipedia.org/wiki/呼吸道"
"呼吸系统","https://zh.wikipedia.org/wiki/呼吸系统"
"呼罗珊","https://zh.wikipedia.org/wiki/呼罗珊"
"命","https://zh.wikipedia.org/wiki/命"
"命名","https://zh.wikipedia.org/wiki/命名"
"命令","https://zh.wikipedia.org/wiki/命令"
"命名空间","https://zh.wikipedia.org/wiki/命名空间"
"命理","https://zh.wikipedia.org/wiki/命理"
"命令式编程","https://zh.wikipedia.org/wiki/命令式编程"
"呼和浩特市","https://zh.wikipedia.org/wiki/呼和浩特市"
"命题","https://zh.wikipedia.org/wiki/命题"
"和","https://zh.wikipedia.org/wiki/和"
"命题逻辑","https://zh.wikipedia.org/wiki/命题逻辑"
"和乐","https://zh.wikipedia.org/wiki/和乐"
"和县","https://zh.wikipedia.org/wiki/和县"
"和制汉语","https://zh.wikipedia.org/wiki/和制汉语"
"和制英语","https://zh.wikipedia.org/wiki/和制英语"
"和声","https://zh.wikipedia.org/wiki/和声"
"和合本","https://zh.wikipedia.org/wiki/和合本"
"和局","https://zh.wikipedia.org/wiki/和局"
"和平文化","https://zh.wikipedia.org/wiki/和平文化"
"和平","https://zh.wikipedia.org/wiki/和平"
"和平省","https://zh.wikipedia.org/wiki/和平省"
"咖啡","https://zh.wikipedia.org/wiki/咖啡"
"和歌山县","https://zh.wikipedia.org/wiki/和歌山县"
"咖哩","https://zh.wikipedia.org/wiki/咖哩"
"和田地区","https://zh.wikipedia.org/wiki/和田地区"
"咒语","https://zh.wikipedia.org/wiki/咒语"
"咸丰","https://zh.wikipedia.org/wiki/咸丰"
"咸水","https://zh.wikipedia.org/wiki/咸水"
"咸水湖","https://zh.wikipedia.org/wiki/咸水湖"
"咳嗽","https://zh.wikipedia.org/wiki/咳嗽"
"咸宁","https://zh.wikipedia.org/wiki/咸宁"
"咸","https://zh.wikipedia.org/wiki/咸"
"咸丰皇帝","https://zh.wikipedia.org/wiki/咸丰皇帝"
"咽","https://zh.wikipedia.org/wiki/咽"
"咽喉","https://zh.wikipedia.org/wiki/咽喉"
"咖啡因","https://zh.wikipedia.org/wiki/咖啡因"
"咸阳","https://zh.wikipedia.org/wiki/咸阳"
"品质","https://zh.wikipedia.org/wiki/品质"
"哈伊马角","https://zh.wikipedia.org/wiki/哈伊马角"
"哈伯","https://zh.wikipedia.org/wiki/哈伯"
"咸阳市","https://zh.wikipedia.org/wiki/咸阳市"
"哈伦海布","https://zh.wikipedia.org/wiki/哈伦海布"
"哈丰角","https://zh.wikipedia.org/wiki/哈丰角"
"哈佛燕京学社","https://zh.wikipedia.org/wiki/哈佛燕京学社"
"哈佛大学","https://zh.wikipedia.org/wiki/哈佛大学"
"哈佛","https://zh.wikipedia.org/wiki/哈佛"
"哈夫拉","https://zh.wikipedia.org/wiki/哈夫拉"
"哈伯太空望远镜","https://zh.wikipedia.org/wiki/哈伯太空望远镜"
"哈密市","https://zh.wikipedia.org/wiki/哈密市"
"哈布斯堡王朝","https://zh.wikipedia.org/wiki/哈布斯堡王朝"
"哈托尔","https://zh.wikipedia.org/wiki/哈托尔"
"哈布斯堡家族","https://zh.wikipedia.org/wiki/哈布斯堡家族"
"哈得斯","https://zh.wikipedia.org/wiki/哈得斯"
"哈拉雷","https://zh.wikipedia.org/wiki/哈拉雷"
"哈瑟尔特","https://zh.wikipedia.org/wiki/哈瑟尔特"
"哈尔滨","https://zh.wikipedia.org/wiki/哈尔滨"
"哈尔滨市","https://zh.wikipedia.org/wiki/哈尔滨市"
"哈瓦那省","https://zh.wikipedia.org/wiki/哈瓦那省"
"哈特谢普苏特","https://zh.wikipedia.org/wiki/哈特谢普苏特"
"哈瓦那","https://zh.wikipedia.org/wiki/哈瓦那"
"哈萨克","https://zh.wikipedia.org/wiki/哈萨克"
"哈萨克苏维埃社会主义共和国","https://zh.wikipedia.org/wiki/哈萨克苏维埃社会主义共和国"
"哈菲兹·阿萨德","https://zh.wikipedia.org/wiki/哈菲兹·阿萨德"
"哈萨克族","https://zh.wikipedia.org/wiki/哈萨克族"
"哈里发","https://zh.wikipedia.org/wiki/哈里发"
"哈长城市群","https://zh.wikipedia.org/wiki/哈长城市群"
"哈萨克斯坦","https://zh.wikipedia.org/wiki/哈萨克斯坦"
"哈萨克语","https://zh.wikipedia.org/wiki/哈萨克语"
"哥伦布日","https://zh.wikipedia.org/wiki/哥伦布日"
"响音","https://zh.wikipedia.org/wiki/响音"
"哈拉卡","https://zh.wikipedia.org/wiki/哈拉卡"
"哥廷根","https://zh.wikipedia.org/wiki/哥廷根"
"哥伦比亚革命武装力量","https://zh.wikipedia.org/wiki/哥伦比亚革命武装力量"
"哥伦比亚","https://zh.wikipedia.org/wiki/哥伦比亚"
"哥廷根大学","https://zh.wikipedia.org/wiki/哥廷根大学"
"哥德尔不完备定理","https://zh.wikipedia.org/wiki/哥德尔不完备定理"
"哥伦布","https://zh.wikipedia.org/wiki/哥伦布"
"哥伦比亚大学","https://zh.wikipedia.org/wiki/哥伦比亚大学"
"哥本哈根学派","https://zh.wikipedia.org/wiki/哥本哈根学派"
"哥斯大黎加","https://zh.wikipedia.org/wiki/哥斯大黎加"
"哥本哈根","https://zh.wikipedia.org/wiki/哥本哈根"
"哥萨克人","https://zh.wikipedia.org/wiki/哥萨克人"
"哥斯达黎加","https://zh.wikipedia.org/wiki/哥斯达黎加"
"哲人","https://zh.wikipedia.org/wiki/哲人"
"哥尼斯堡","https://zh.wikipedia.org/wiki/哥尼斯堡"
"哲学博士","https://zh.wikipedia.org/wiki/哲学博士"
"哲里木盟","https://zh.wikipedia.org/wiki/哲里木盟"
"哥白尼","https://zh.wikipedia.org/wiki/哥白尼"
"哺乳","https://zh.wikipedia.org/wiki/哺乳"
"哲学","https://zh.wikipedia.org/wiki/哲学"
"哲学家","https://zh.wikipedia.org/wiki/哲学家"
"唇","https://zh.wikipedia.org/wiki/唇"
"唐三藏","https://zh.wikipedia.org/wiki/唐三藏"
"哺乳类动物","https://zh.wikipedia.org/wiki/哺乳类动物"
"哺乳动物","https://zh.wikipedia.org/wiki/哺乳动物"
"唐中宗","https://zh.wikipedia.org/wiki/唐中宗"
"唐人","https://zh.wikipedia.org/wiki/唐人"
"唆鲁禾帖尼","https://zh.wikipedia.org/wiki/唆鲁禾帖尼"
"唐叔虞","https://zh.wikipedia.org/wiki/唐叔虞"
"唐人街","https://zh.wikipedia.org/wiki/唐人街"
"唐古拉山脉","https://zh.wikipedia.org/wiki/唐古拉山脉"
"哺乳纲","https://zh.wikipedia.org/wiki/哺乳纲"
"唐宋八大家","https://zh.wikipedia.org/wiki/唐宋八大家"
"唐尧","https://zh.wikipedia.org/wiki/唐尧"
"唐","https://zh.wikipedia.org/wiki/唐"
"唐律疏议","https://zh.wikipedia.org/wiki/唐律疏议"
"唐明宗","https://zh.wikipedia.org/wiki/唐明宗"
"唐宁街10号","https://zh.wikipedia.org/wiki/唐宁街10号"
"唐德宗","https://zh.wikipedia.org/wiki/唐德宗"
"唐代","https://zh.wikipedia.org/wiki/唐代"
"唐太宗","https://zh.wikipedia.org/wiki/唐太宗"
"唐肃宗","https://zh.wikipedia.org/wiki/唐肃宗"
"唐山市","https://zh.wikipedia.org/wiki/唐山市"
"唐高祖","https://zh.wikipedia.org/wiki/唐高祖"
"唐玄宗","https://zh.wikipedia.org/wiki/唐玄宗"
"唯一","https://zh.wikipedia.org/wiki/唯一"
"唐睿宗","https://zh.wikipedia.org/wiki/唐睿宗"
"唐高宗","https://zh.wikipedia.org/wiki/唐高宗"
"唯一真神","https://zh.wikipedia.org/wiki/唯一真神"
"唯心主义","https://zh.wikipedia.org/wiki/唯心主义"
"唐朝","https://zh.wikipedia.org/wiki/唐朝"
"唯物主义","https://zh.wikipedia.org/wiki/唯物主义"
"商","https://zh.wikipedia.org/wiki/商"
"唯理主义","https://zh.wikipedia.org/wiki/唯理主义"
"唯物辩证法","https://zh.wikipedia.org/wiki/唯物辩证法"
"商业区","https://zh.wikipedia.org/wiki/商业区"
"商业","https://zh.wikipedia.org/wiki/商业"
"商丘市","https://zh.wikipedia.org/wiki/商丘市"
"商业银行","https://zh.wikipedia.org/wiki/商业银行"
"商人","https://zh.wikipedia.org/wiki/商人"
"商丘","https://zh.wikipedia.org/wiki/商丘"
"商务印书馆","https://zh.wikipedia.org/wiki/商务印书馆"
"商南县","https://zh.wikipedia.org/wiki/商南县"
"商博良","https://zh.wikipedia.org/wiki/商博良"
"商品","https://zh.wikipedia.org/wiki/商品"
"商品化","https://zh.wikipedia.org/wiki/商品化"
"商品经济","https://zh.wikipedia.org/wiki/商品经济"
"商水","https://zh.wikipedia.org/wiki/商水"
"商水县","https://zh.wikipedia.org/wiki/商水县"
"商场","https://zh.wikipedia.org/wiki/商场"
"商容","https://zh.wikipedia.org/wiki/商容"
"商标","https://zh.wikipedia.org/wiki/商标"
"商汤","https://zh.wikipedia.org/wiki/商汤"
"商洛市","https://zh.wikipedia.org/wiki/商洛市"
"商洛","https://zh.wikipedia.org/wiki/商洛"
"商港","https://zh.wikipedia.org/wiki/商港"
"商纣王","https://zh.wikipedia.org/wiki/商纣王"
"商朝","https://zh.wikipedia.org/wiki/商朝"
"喀喇昆仑走廊","https://zh.wikipedia.org/wiki/喀喇昆仑走廊"
"喀喇昆仑山脉","https://zh.wikipedia.org/wiki/喀喇昆仑山脉"
"喀什地区","https://zh.wikipedia.org/wiki/喀什地区"
"喀喇沁","https://zh.wikipedia.org/wiki/喀喇沁"
"喀土穆","https://zh.wikipedia.org/wiki/喀土穆"
"喀尔巴阡山脉","https://zh.wikipedia.org/wiki/喀尔巴阡山脉"
"商部落","https://zh.wikipedia.org/wiki/商部落"
"商代","https://zh.wikipedia.org/wiki/商代"
"喀拉拉邦","https://zh.wikipedia.org/wiki/喀拉拉邦"
"喀斯特","https://zh.wikipedia.org/wiki/喀斯特"
"喇嘛教","https://zh.wikipedia.org/wiki/喇嘛教"
"喀麦隆","https://zh.wikipedia.org/wiki/喀麦隆"
"喉","https://zh.wikipedia.org/wiki/喉"
"喀戎","https://zh.wikipedia.org/wiki/喀戎"
"喉腔","https://zh.wikipedia.org/wiki/喉腔"
"喀山大学","https://zh.wikipedia.org/wiki/喀山大学"
"喜剧","https://zh.wikipedia.org/wiki/喜剧"
"喜悦","https://zh.wikipedia.org/wiki/喜悦"
"喜马偕尔邦","https://zh.wikipedia.org/wiki/喜马偕尔邦"
"喷出岩","https://zh.wikipedia.org/wiki/喷出岩"
"喜马拉雅山脉","https://zh.wikipedia.org/wiki/喜马拉雅山脉"
"喉部","https://zh.wikipedia.org/wiki/喉部"
"喜马拉雅山","https://zh.wikipedia.org/wiki/喜马拉雅山"
"喙","https://zh.wikipedia.org/wiki/喙"
"嗅觉","https://zh.wikipedia.org/wiki/嗅觉"
"嗜睡","https://zh.wikipedia.org/wiki/嗜睡"
"嘉佑","https://zh.wikipedia.org/wiki/嘉佑"
"嘉定北站","https://zh.wikipedia.org/wiki/嘉定北站"
"嘉峪关","https://zh.wikipedia.org/wiki/嘉峪关"
"嘉庆","https://zh.wikipedia.org/wiki/嘉庆"
"嘉兴市","https://zh.wikipedia.org/wiki/嘉兴市"
"嘉祐","https://zh.wikipedia.org/wiki/嘉祐"
"嘉定区","https://zh.wikipedia.org/wiki/嘉定区"
"嘉定县","https://zh.wikipedia.org/wiki/嘉定县"
"嘉峪关市","https://zh.wikipedia.org/wiki/嘉峪关市"
"嘧啶","https://zh.wikipedia.org/wiki/嘧啶"
"器具","https://zh.wikipedia.org/wiki/器具"
"嘌呤","https://zh.wikipedia.org/wiki/嘌呤"
"器官","https://zh.wikipedia.org/wiki/器官"
"器物","https://zh.wikipedia.org/wiki/器物"
"囊泡藻界","https://zh.wikipedia.org/wiki/囊泡藻界"
"器材","https://zh.wikipedia.org/wiki/器材"
"嘉绒语","https://zh.wikipedia.org/wiki/嘉绒语"
"四","https://zh.wikipedia.org/wiki/四"
"四书","https://zh.wikipedia.org/wiki/四书"
"四分差","https://zh.wikipedia.org/wiki/四分差"
"四元数","https://zh.wikipedia.org/wiki/四元数"
"四则运算","https://zh.wikipedia.org/wiki/四则运算"
"囚禁","https://zh.wikipedia.org/wiki/囚禁"
"四分位数","https://zh.wikipedia.org/wiki/四分位数"
"噬菌体","https://zh.wikipedia.org/wiki/噬菌体"
"四大书院","https://zh.wikipedia.org/wiki/四大书院"
"四分位距","https://zh.wikipedia.org/wiki/四分位距"
"四圣谛","https://zh.wikipedia.org/wiki/四圣谛"
"四大发明","https://zh.wikipedia.org/wiki/四大发明"
"四大都督","https://zh.wikipedia.org/wiki/四大都督"
"四大民间传说","https://zh.wikipedia.org/wiki/四大民间传说"
"四大石窟","https://zh.wikipedia.org/wiki/四大石窟"
"四大古都","https://zh.wikipedia.org/wiki/四大古都"
"四夷馆","https://zh.wikipedia.org/wiki/四夷馆"
"四季","https://zh.wikipedia.org/wiki/四季"
"四川大学","https://zh.wikipedia.org/wiki/四川大学"
"四川中西学堂","https://zh.wikipedia.org/wiki/四川中西学堂"
"四川盆地","https://zh.wikipedia.org/wiki/四川盆地"
"四夷","https://zh.wikipedia.org/wiki/四夷"
"四川话","https://zh.wikipedia.org/wiki/四川话"
"四川","https://zh.wikipedia.org/wiki/四川"
"四帝共治制","https://zh.wikipedia.org/wiki/四帝共治制"
"四字神名","https://zh.wikipedia.org/wiki/四字神名"
"四念处","https://zh.wikipedia.org/wiki/四念处"
"四川省","https://zh.wikipedia.org/wiki/四川省"
"四福音书","https://zh.wikipedia.org/wiki/四福音书"
"四库全书","https://zh.wikipedia.org/wiki/四库全书"
"四肢","https://zh.wikipedia.org/wiki/四肢"
"四维时空","https://zh.wikipedia.org/wiki/四维时空"
"四维","https://zh.wikipedia.org/wiki/四维"
"四边形","https://zh.wikipedia.org/wiki/四边形"
"四足类","https://zh.wikipedia.org/wiki/四足类"
"回回语","https://zh.wikipedia.org/wiki/回回语"
"四平","https://zh.wikipedia.org/wiki/四平"
"四舍五入","https://zh.wikipedia.org/wiki/四舍五入"
"回旋加速器","https://zh.wikipedia.org/wiki/回旋加速器"
"回旋辐射","https://zh.wikipedia.org/wiki/回旋辐射"
"回纥","https://zh.wikipedia.org/wiki/回纥"
"回","https://zh.wikipedia.org/wiki/回"
"回鹘","https://zh.wikipedia.org/wiki/回鹘"
"回鹘文","https://zh.wikipedia.org/wiki/回鹘文"
"回归年","https://zh.wikipedia.org/wiki/回归年"
"因位","https://zh.wikipedia.org/wiki/因位"
"回鹘字母","https://zh.wikipedia.org/wiki/回鹘字母"
"因子","https://zh.wikipedia.org/wiki/因子"
"因式分解","https://zh.wikipedia.org/wiki/因式分解"
"因式","https://zh.wikipedia.org/wiki/因式"
"因果关系","https://zh.wikipedia.org/wiki/因果关系"
"回鹘人","https://zh.wikipedia.org/wiki/回鹘人"
"因次","https://zh.wikipedia.org/wiki/因次"
"回族","https://zh.wikipedia.org/wiki/回族"
"团体","https://zh.wikipedia.org/wiki/团体"
"团结","https://zh.wikipedia.org/wiki/团结"
"因纽特语","https://zh.wikipedia.org/wiki/因纽特语"
"因特网","https://zh.wikipedia.org/wiki/因特网"
"园艺","https://zh.wikipedia.org/wiki/园艺"
"因纽特人","https://zh.wikipedia.org/wiki/因纽特人"
"固化","https://zh.wikipedia.org/wiki/固化"
"固体物理学","https://zh.wikipedia.org/wiki/固体物理学"
"固原县","https://zh.wikipedia.org/wiki/固原县"
"固体","https://zh.wikipedia.org/wiki/固体"
"固态","https://zh.wikipedia.org/wiki/固态"
"固原市","https://zh.wikipedia.org/wiki/固原市"
"围棋","https://zh.wikipedia.org/wiki/围棋"
"国会大厦","https://zh.wikipedia.org/wiki/国会大厦"
"国","https://zh.wikipedia.org/wiki/国"
"国体","https://zh.wikipedia.org/wiki/国体"
"国内法","https://zh.wikipedia.org/wiki/国内法"
"国务委员会主席","https://zh.wikipedia.org/wiki/国务委员会主席"
"国务总理","https://zh.wikipedia.org/wiki/国务总理"
"国内生产总值","https://zh.wikipedia.org/wiki/国内生产总值"
"国共合作","https://zh.wikipedia.org/wiki/国共合作"
"国务院","https://zh.wikipedia.org/wiki/国务院"
"国务院令","https://zh.wikipedia.org/wiki/国务院令"
"国务院全体会议","https://zh.wikipedia.org/wiki/国务院全体会议"
"国共内战","https://zh.wikipedia.org/wiki/国共内战"
"国务院办公厅","https://zh.wikipedia.org/wiki/国务院办公厅"
"国务院副总理","https://zh.wikipedia.org/wiki/国务院副总理"
"国务院直属机构","https://zh.wikipedia.org/wiki/国务院直属机构"
"国务院直属事业单位","https://zh.wikipedia.org/wiki/国务院直属事业单位"
"国君","https://zh.wikipedia.org/wiki/国君"
"国号","https://zh.wikipedia.org/wiki/国号"
"国共战争","https://zh.wikipedia.org/wiki/国共战争"
"国务院常务会议","https://zh.wikipedia.org/wiki/国务院常务会议"
"国务院组成部门","https://zh.wikipedia.org/wiki/国务院组成部门"
"国土","https://zh.wikipedia.org/wiki/国土"
"国学","https://zh.wikipedia.org/wiki/国学"
"国务院总理","https://zh.wikipedia.org/wiki/国务院总理"
"国宝","https://zh.wikipedia.org/wiki/国宝"
"国家一级博物馆","https://zh.wikipedia.org/wiki/国家一级博物馆"
"国家一级行政区","https://zh.wikipedia.org/wiki/国家一级行政区"
"国家主义","https://zh.wikipedia.org/wiki/国家主义"
"国家","https://zh.wikipedia.org/wiki/国家"
"国家中心城市","https://zh.wikipedia.org/wiki/国家中心城市"
"国家主席","https://zh.wikipedia.org/wiki/国家主席"
"国家4A级旅游景区","https://zh.wikipedia.org/wiki/国家4A级旅游景区"
"国家主权","https://zh.wikipedia.org/wiki/国家主权"
"国家5A级旅游景区","https://zh.wikipedia.org/wiki/国家5A级旅游景区"
"国家利益","https://zh.wikipedia.org/wiki/国家利益"
"国家卫生城市","https://zh.wikipedia.org/wiki/国家卫生城市"
"国家信访局","https://zh.wikipedia.org/wiki/国家信访局"
"国家历史文化名城","https://zh.wikipedia.org/wiki/国家历史文化名城"
"国家园林城市","https://zh.wikipedia.org/wiki/国家园林城市"
"国家实验室","https://zh.wikipedia.org/wiki/国家实验室"
"国家地区代码","https://zh.wikipedia.org/wiki/国家地区代码"
"国家局","https://zh.wikipedia.org/wiki/国家局"
"国家市场监督管理总局","https://zh.wikipedia.org/wiki/国家市场监督管理总局"
"国家发展和改革委员会","https://zh.wikipedia.org/wiki/国家发展和改革委员会"
"国家公园","https://zh.wikipedia.org/wiki/国家公园"
"国家元首","https://zh.wikipedia.org/wiki/国家元首"
"国家政权","https://zh.wikipedia.org/wiki/国家政权"
"国家文物局","https://zh.wikipedia.org/wiki/国家文物局"
"国家权力","https://zh.wikipedia.org/wiki/国家权力"
"国家环境保护模范城市","https://zh.wikipedia.org/wiki/国家环境保护模范城市"
"国家森林城市","https://zh.wikipedia.org/wiki/国家森林城市"
"国家森林公园","https://zh.wikipedia.org/wiki/国家森林公园"
"国家机构","https://zh.wikipedia.org/wiki/国家机构"
"国家级新区","https://zh.wikipedia.org/wiki/国家级新区"
"国家级正职","https://zh.wikipedia.org/wiki/国家级正职"
"国家测绘地理信息局","https://zh.wikipedia.org/wiki/国家测绘地理信息局"
"国家级高新技术产业开发区","https://zh.wikipedia.org/wiki/国家级高新技术产业开发区"
"国家知识产权局","https://zh.wikipedia.org/wiki/国家知识产权局"
"国家格言","https://zh.wikipedia.org/wiki/国家格言"
"国家级自然保护区","https://zh.wikipedia.org/wiki/国家级自然保护区"
"国家药品监督管理局","https://zh.wikipedia.org/wiki/国家药品监督管理局"
"国家级风景名胜区","https://zh.wikipedia.org/wiki/国家级风景名胜区"
"国家语言","https://zh.wikipedia.org/wiki/国家语言"
"国富论","https://zh.wikipedia.org/wiki/国富论"
"国家语言文字工作委员会","https://zh.wikipedia.org/wiki/国家语言文字工作委员会"
"国家重点风景名胜区","https://zh.wikipedia.org/wiki/国家重点风景名胜区"
"国庆节","https://zh.wikipedia.org/wiki/国庆节"
"国族","https://zh.wikipedia.org/wiki/国族"
"国旗","https://zh.wikipedia.org/wiki/国旗"
"国民总收入","https://zh.wikipedia.org/wiki/国民总收入"
"国民党","https://zh.wikipedia.org/wiki/国民党"
"国民大会","https://zh.wikipedia.org/wiki/国民大会"
"国民生产总值","https://zh.wikipedia.org/wiki/国民生产总值"
"国民经济核算","https://zh.wikipedia.org/wiki/国民经济核算"
"国民政府军事委员会","https://zh.wikipedia.org/wiki/国民政府军事委员会"
"国民阵线","https://zh.wikipedia.org/wiki/国民阵线"
"国民政府","https://zh.wikipedia.org/wiki/国民政府"
"国民革命军","https://zh.wikipedia.org/wiki/国民革命军"
"国王","https://zh.wikipedia.org/wiki/国王"
"国父","https://zh.wikipedia.org/wiki/国父"
"国立长沙临时大学","https://zh.wikipedia.org/wiki/国立长沙临时大学"
"国籍","https://zh.wikipedia.org/wiki/国籍"
"国界","https://zh.wikipedia.org/wiki/国界"
"国立西南联合大学","https://zh.wikipedia.org/wiki/国立西南联合大学"
"国民经济","https://zh.wikipedia.org/wiki/国民经济"
"国际主义","https://zh.wikipedia.org/wiki/国际主义"
"国际","https://zh.wikipedia.org/wiki/国际"
"国语","https://zh.wikipedia.org/wiki/国语"
"国防","https://zh.wikipedia.org/wiki/国防"
"国际人道法","https://zh.wikipedia.org/wiki/国际人道法"
"国际儿童图书评议会","https://zh.wikipedia.org/wiki/国际儿童图书评议会"
"国立北京大学","https://zh.wikipedia.org/wiki/国立北京大学"
"国际共产主义运动","https://zh.wikipedia.org/wiki/国际共产主义运动"
"国际刑事法院罗马规约","https://zh.wikipedia.org/wiki/国际刑事法院罗马规约"
"国际动物命名法规","https://zh.wikipedia.org/wiki/国际动物命名法规"
"国际军事法庭","https://zh.wikipedia.org/wiki/国际军事法庭"
"国际单位","https://zh.wikipedia.org/wiki/国际单位"
"国际关系","https://zh.wikipedia.org/wiki/国际关系"
"国际公约","https://zh.wikipedia.org/wiki/国际公约"
"国际单位制导出单位","https://zh.wikipedia.org/wiki/国际单位制导出单位"
"国际合作社联盟","https://zh.wikipedia.org/wiki/国际合作社联盟"
"国际单位制","https://zh.wikipedia.org/wiki/国际单位制"
"国际关系学","https://zh.wikipedia.org/wiki/国际关系学"
"国际天文学大会","https://zh.wikipedia.org/wiki/国际天文学大会"
"国际实用温标","https://zh.wikipedia.org/wiki/国际实用温标"
"国际度量衡委员会","https://zh.wikipedia.org/wiki/国际度量衡委员会"
"国际政治学","https://zh.wikipedia.org/wiki/国际政治学"
"国际机场","https://zh.wikipedia.org/wiki/国际机场"
"国际标准化组织","https://zh.wikipedia.org/wiki/国际标准化组织"
"国际标准书号","https://zh.wikipedia.org/wiki/国际标准书号"
"国际海道测量组织","https://zh.wikipedia.org/wiki/国际海道测量组织"
"国际民航组织","https://zh.wikipedia.org/wiki/国际民航组织"
"国际社会","https://zh.wikipedia.org/wiki/国际社会"
"国际电工委员会","https://zh.wikipedia.org/wiki/国际电工委员会"
"国际法院","https://zh.wikipedia.org/wiki/国际法院"
"国际纯粹与应用化学联合会","https://zh.wikipedia.org/wiki/国际纯粹与应用化学联合会"
"国际法","https://zh.wikipedia.org/wiki/国际法"
"国际经济","https://zh.wikipedia.org/wiki/国际经济"
"国际私法","https://zh.wikipedia.org/wiki/国际私法"
"国际统计学会","https://zh.wikipedia.org/wiki/国际统计学会"
"国际计量大会","https://zh.wikipedia.org/wiki/国际计量大会"
"国际组织","https://zh.wikipedia.org/wiki/国际组织"
"国际航空运输协会","https://zh.wikipedia.org/wiki/国际航空运输协会"
"国际计量委员会","https://zh.wikipedia.org/wiki/国际计量委员会"
"国际语音学学会","https://zh.wikipedia.org/wiki/国际语音学学会"
"国际贸易","https://zh.wikipedia.org/wiki/国际贸易"
"图","https://zh.wikipedia.org/wiki/图"
"国际足球联合会","https://zh.wikipedia.org/wiki/国际足球联合会"
"国际货币基金组织","https://zh.wikipedia.org/wiki/国际货币基金组织"
"图书馆","https://zh.wikipedia.org/wiki/图书馆"
"图书馆学","https://zh.wikipedia.org/wiki/图书馆学"
"国际音标","https://zh.wikipedia.org/wiki/国际音标"
"国际联盟","https://zh.wikipedia.org/wiki/国际联盟"
"图宾根大学","https://zh.wikipedia.org/wiki/图宾根大学"
"图书","https://zh.wikipedia.org/wiki/图书"
"图尔恰","https://zh.wikipedia.org/wiki/图尔恰"
"图们江","https://zh.wikipedia.org/wiki/图们江"
"图像","https://zh.wikipedia.org/wiki/图像"
"图形","https://zh.wikipedia.org/wiki/图形"
"图尔恰县","https://zh.wikipedia.org/wiki/图尔恰县"
"国际金融中心","https://zh.wikipedia.org/wiki/国际金融中心"
"图灵度","https://zh.wikipedia.org/wiki/图灵度"
"图林根","https://zh.wikipedia.org/wiki/图林根"
"图林根州","https://zh.wikipedia.org/wiki/图林根州"
"图特摩斯三世","https://zh.wikipedia.org/wiki/图特摩斯三世"
"图特摩斯二世","https://zh.wikipedia.org/wiki/图特摩斯二世"
"图瓦","https://zh.wikipedia.org/wiki/图瓦"
"图论","https://zh.wikipedia.org/wiki/图论"
"圆","https://zh.wikipedia.org/wiki/圆"
"图画","https://zh.wikipedia.org/wiki/图画"
"圆弧","https://zh.wikipedia.org/wiki/圆弧"
"圆球","https://zh.wikipedia.org/wiki/圆球"
"圆周","https://zh.wikipedia.org/wiki/圆周"
"圆盘","https://zh.wikipedia.org/wiki/圆盘"
"圆舞曲","https://zh.wikipedia.org/wiki/圆舞曲"
"圆规","https://zh.wikipedia.org/wiki/圆规"
"圆锥","https://zh.wikipedia.org/wiki/圆锥"
"圆形","https://zh.wikipedia.org/wiki/圆形"
"圆锥形","https://zh.wikipedia.org/wiki/圆锥形"
"圆顶清真寺","https://zh.wikipedia.org/wiki/圆顶清真寺"
"圆锥曲线","https://zh.wikipedia.org/wiki/圆锥曲线"
"土","https://zh.wikipedia.org/wiki/土"
"土地","https://zh.wikipedia.org/wiki/土地"
"土圭","https://zh.wikipedia.org/wiki/土圭"
"圆周率","https://zh.wikipedia.org/wiki/圆周率"
"土卫九","https://zh.wikipedia.org/wiki/土卫九"
"土壤","https://zh.wikipedia.org/wiki/土壤"
"土库曼","https://zh.wikipedia.org/wiki/土库曼"
"土尔扈特部","https://zh.wikipedia.org/wiki/土尔扈特部"
"土家族","https://zh.wikipedia.org/wiki/土家族"
"土家语","https://zh.wikipedia.org/wiki/土家语"
"土库曼斯坦","https://zh.wikipedia.org/wiki/土库曼斯坦"
"土库曼苏维埃社会主义共和国","https://zh.wikipedia.org/wiki/土库曼苏维埃社会主义共和国"
"土族语","https://zh.wikipedia.org/wiki/土族语"
